fund_code,fund_name,nav_date,unit_nav,accumulated_nav,daily_growth_rate_percent,source
110008,易方达稳健收益债券B,2012-05-08,1.0804,1.289,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-09,1.0778,1.2864,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-10,1.0787,1.2873,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-11,1.0785,1.2871,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-14,1.0814,1.29,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-15,1.0842,1.2928,0.26,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-16,1.0842,1.2928,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-17,1.086,1.2946,0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-18,1.0867,1.2953,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-21,1.0866,1.2952,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-22,1.0897,1.2983,0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-23,1.0901,1.2987,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-24,1.0921,1.3007,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-25,1.0937,1.3023,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-28,1.0968,1.3054,0.28,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-29,1.0967,1.3053,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-30,1.0979,1.3065,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-05-31,1.0977,1.3063,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-01,1.0991,1.3077,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-04,1.097,1.3056,-0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-05,1.0988,1.3074,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-06,1.0976,1.3062,-0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-07,1.0994,1.308,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-08,1.1029,1.3115,0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-11,1.1043,1.3129,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-12,1.1047,1.3133,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-13,1.1067,1.3153,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-14,1.1052,1.3138,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-15,1.1064,1.315,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-18,1.1099,1.3185,0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-19,1.1041,1.3127,-0.52,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-20,1.104,1.3126,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-21,1.1031,1.3117,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-25,1.0997,1.3083,-0.31,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-26,1.0993,1.3079,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-27,1.1015,1.3101,0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-28,1.1071,1.3157,0.51,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-29,1.1093,1.3179,0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-06-30,1.1093,1.3179,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-02,1.1121,1.3207,0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-03,1.1121,1.3207,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-04,1.1131,1.3217,0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-05,1.1113,1.3199,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-06,1.1165,1.3251,0.47,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-09,1.1141,1.3227,-0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-10,1.1112,1.3198,-0.26,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-11,1.1121,1.3207,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-12,1.1154,1.324,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-13,1.1141,1.3227,-0.12,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-16,1.1074,1.316,-0.6,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-17,1.1081,1.3167,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-18,1.1068,1.3154,-0.12,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-19,1.1076,1.3162,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-20,1.1071,1.3157,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-23,1.1053,1.3139,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-24,1.1059,1.3145,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-25,1.1042,1.3128,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-26,1.1034,1.312,-0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-27,1.107,1.3156,0.33,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-30,1.1054,1.314,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-07-31,1.1026,1.3112,-0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-01,1.106,1.3146,0.31,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-02,1.1031,1.3117,-0.26,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-03,1.1045,1.3131,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-06,1.1078,1.3164,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-07,1.1094,1.318,0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-08,1.1048,1.3134,-0.41,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-09,1.1072,1.3158,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-10,1.1057,1.3143,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-13,1.104,1.3126,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-14,1.1052,1.3138,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-15,1.1031,1.3117,-0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-16,1.1011,1.3097,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-17,1.1007,1.3093,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-20,1.0983,1.3069,-0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-21,1.1007,1.3093,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-22,1.0976,1.3062,-0.28,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-23,1.0985,1.3071,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-24,1.1011,1.3097,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-27,1.0987,1.3073,-0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-28,1.0988,1.3074,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-29,1.0978,1.3064,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-30,1.0946,1.3032,-0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-08-31,1.0956,1.3042,0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-03,1.0979,1.3065,0.21,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-04,1.0968,1.3054,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-05,1.0969,1.3055,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-06,1.0977,1.3063,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-07,1.105,1.3136,0.67,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-10,1.1054,1.314,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-11,1.103,1.3116,-0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-12,1.1023,1.3109,-0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-13,1.0991,1.3077,-0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-14,1.098,1.3066,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-17,1.093,1.3016,-0.46,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-18,1.0921,1.3007,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-19,1.0923,1.3009,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-20,1.0893,1.2979,-0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-21,1.0883,1.2969,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-24,1.0895,1.2981,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-25,1.0898,1.2984,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-26,1.0886,1.2972,-0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-27,1.0942,1.3028,0.51,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-28,1.0998,1.3084,0.51,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-09-30,1.1,1.3086,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-08,1.0988,1.3074,-0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-09,1.109,1.3176,0.93,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-10,1.1099,1.3185,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-11,1.1099,1.3185,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-12,1.1104,1.319,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-15,1.1095,1.3181,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-16,1.1099,1.3185,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-17,1.1107,1.3193,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-18,1.117,1.3256,0.57,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-19,1.1176,1.3262,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-22,1.1203,1.3289,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-23,1.1171,1.3257,-0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-24,1.1146,1.3232,-0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-25,1.1136,1.3222,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-26,1.1103,1.3189,-0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-29,1.1096,1.3182,-0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-30,1.111,1.3196,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-10-31,1.1135,1.3221,0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-01,1.1202,1.3288,0.6,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-02,1.1216,1.3302,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-05,1.1198,1.3284,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-06,1.1186,1.3272,-0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-07,1.1183,1.3269,-0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-08,1.1145,1.3231,-0.34,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-09,1.1143,1.3229,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-12,1.1176,1.3262,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-13,1.1127,1.3213,-0.44,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-14,1.1127,1.3213,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-15,1.1114,1.32,-0.12,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-16,1.1119,1.3205,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-19,1.1117,1.3203,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-20,1.1118,1.3204,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-21,1.114,1.3226,0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-22,1.1112,1.3198,-0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-23,1.1133,1.3219,0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-26,1.1142,1.3228,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-27,1.11,1.3186,-0.38,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-28,1.1058,1.3144,-0.38,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-29,1.105,1.3136,-0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-11-30,1.1099,1.3185,0.44,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-03,1.1083,1.3169,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-04,1.1115,1.3201,0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-05,1.122,1.3306,0.94,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-06,1.1227,1.3313,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-07,1.1279,1.3365,0.46,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-10,1.1324,1.341,0.4,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-11,1.1304,1.339,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-12,1.1312,1.3398,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2012-12-13,1.1278,1.3364,-0.3,东方财富基金历史净值接口
